REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,SUBSTRATE_COVER,GENUS,ABUNDANCE,PERCENT_ABUNDANCE
ATL,1,2015,JUN,15/06/15,LCC,PHYSOGYRA,0,0
ATL,1,2015,JUN,15/06/15,LCC,PLATYGYRA,1,1
ATL,1,2015,JUN,15/06/15,LCC,PLEROGYRA,0,0
ATL,1,2015,JUN,15/06/15,LCC,POCILLOPORA,0,0
ATL,1,2015,JUN,15/06/15,LCC,PODOBACIA,0,0
ATL,1,2015,JUN,15/06/15,LCC,PORITES,33,32.7
ATL,1,2015,JUN,15/06/15,LCC,PSAMMOCORA,0,0
ATL,1,2015,JUN,15/06/15,LCC,SERIATOPORA,0,0
ATL,1,2015,JUN,15/06/15,LCC,STYLOPHORA,0,0
ATL,1,2015,JUN,15/06/15,LCC,TUBASTREA,0,0
ATL,1,2015,JUN,15/06/15,LCC,TURBINARIA,0,0
ATL,1,2015,JUN,15/06/15,OTHER,ANEMONE,0,0
ATL,1,2015,JUN,15/06/15,OTHER,CLAM,0,0
ATL,1,2015,JUN,15/06/15,OTHER,OTHER LIFE,0,0
ATL,1,2015,JUN,15/06/15,OTHER,SEA CUCUMBER,0,0
ATL,1,2015,JUN,15/06/15,OTHER,SPONGE,0,0
ATL,1,2015,JUN,15/06/15,OTHER,URCHIN,0,0
ATL,1,2015,JUN,15/06/15,OTHER,ZOANTHIDS,0,0
ATL,1,2015,JUN,15/06/15,ROCK,ROCK,0,0
ATL,1,2015,JUN,15/06/15,RUBBLE,RUBBLE,0,0
ATL,1,2015,JUN,15/06/15,SAND,SAND,21,20.8
ATL,1,2015,JUN,15/06/15,SC,SOFT CORAL,0,0
ATL,1,2015,SEP,13/09/15,ALGAE,ALGAE,0,0
ATL,1,2015,SEP,13/09/15,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2015,SEP,13/09/15,DCA,DCA,30,31.2
ATL,1,2015,SEP,13/09/15,LCC,ACANTHASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,ACROPORA,1,1
ATL,1,2015,SEP,13/09/15,LCC,ALVEOPORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,ASTREA,3,3.1
ATL,1,2015,SEP,13/09/15,LCC,ASTREOPORA,12,12.5
ATL,1,2015,SEP,13/09/15,LCC,CAULASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,COELOSERIS,0,0
ATL,1,2015,SEP,13/09/15,LCC,COSCINARAEA,0,0
ATL,1,2015,SEP,13/09/15,LCC,CTENACTIS,0,0
ATL,1,2015,SEP,13/09/15,LCC,CYPHASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,DIPLOASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,DIPSASTRAEA,0,0
ATL,1,2015,SEP,13/09/15,LCC,ECHINOPHYLLIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,ECHINOPORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,EUPHYLLIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,FAVITES,1,1
ATL,1,2015,SEP,13/09/15,LCC,FUNGIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,GALAXEA,0,0
ATL,1,2015,SEP,13/09/15,LCC,GARDINEROSERIS,0,0
ATL,1,2015,SEP,13/09/15,LCC,GONIASTREA,2,2.1
ATL,1,2015,SEP,13/09/15,LCC,GONIOPORA,5,5.2
ATL,1,2015,SEP,13/09/15,LCC,HELIOFUNGIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,HYDNOPHORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,LEPTASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,LEPTORIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,LEPTOSERIS,0,0
ATL,1,2015,SEP,13/09/15,LCC,LITHOPHYLLON,0,0
ATL,1,2015,SEP,13/09/15,LCC,LOBOPHYLLIA,3,3.1
ATL,1,2015,SEP,13/09/15,LCC,MERULINA,0,0
ATL,1,2015,SEP,13/09/15,LCC,MONTIPORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,OULOPHYLLIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PACHYSERIS,0,0
ATL,1,2015,SEP,13/09/15,LCC,PAVONA,1,1
ATL,1,2015,SEP,13/09/15,LCC,PECTINIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PHYSOGYRA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PLATYGYRA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PLEROGYRA,0,0
ATL,1,2015,SEP,13/09/15,LCC,POCILLOPORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PODOBACIA,0,0
ATL,1,2015,SEP,13/09/15,LCC,PORITES,14,14.6
ATL,1,2015,SEP,13/09/15,LCC,PSAMMOCORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,SERIATOPORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,STYLOPHORA,0,0
ATL,1,2015,SEP,13/09/15,LCC,TUBASTREA,0,0
ATL,1,2015,SEP,13/09/15,LCC,TURBINARIA,0,0
ATL,1,2015,SEP,13/09/15,OTHER,ANEMONE,0,0
ATL,1,2015,SEP,13/09/15,OTHER,CLAM,1,1
ATL,1,2015,SEP,13/09/15,OTHER,OTHER LIFE,0,0
ATL,1,2015,SEP,13/09/15,OTHER,SEA CUCUMBER,0,0
ATL,1,2015,SEP,13/09/15,OTHER,SPONGE,0,0
ATL,1,2015,SEP,13/09/15,OTHER,URCHIN,0,0
ATL,1,2015,SEP,13/09/15,OTHER,ZOANTHIDS,0,0
ATL,1,2015,SEP,13/09/15,ROCK,ROCK,0,0
ATL,1,2015,SEP,13/09/15,RUBBLE,RUBBLE,0,0
ATL,1,2015,SEP,13/09/15,SAND,SAND,23,24
ATL,1,2015,SEP,13/09/15,SC,SOFT CORAL,0,0
ATL,1,2016,JUL,3/07/16,ALGAE,ALGAE,0,0
ATL,1,2016,JUL,3/07/16,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2016,JUL,3/07/16,DCA,DCA,41,40.6
ATL,1,2016,JUL,3/07/16,LCC,ACANTHASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,ACROPORA,1,1
ATL,1,2016,JUL,3/07/16,LCC,ALVEOPORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,ASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,ASTREOPORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,CAULASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,COELOSERIS,0,0
ATL,1,2016,JUL,3/07/16,LCC,COSCINARAEA,0,0
ATL,1,2016,JUL,3/07/16,LCC,CTENACTIS,0,0
ATL,1,2016,JUL,3/07/16,LCC,CYNARINA,0,0
ATL,1,2016,JUL,3/07/16,LCC,CYPHASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,DIPLOASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,DIPSASTRAEA,0,0
ATL,1,2016,JUL,3/07/16,LCC,ECHINOPHYLLIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,ECHINOPORA,25,24.8
ATL,1,2016,JUL,3/07/16,LCC,EUPHYLLIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,FAVITES,0,0
ATL,1,2016,JUL,3/07/16,LCC,FUNGIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,GALAXEA,0,0
ATL,1,2016,JUL,3/07/16,LCC,GARDINEROSERIS,0,0
ATL,1,2016,JUL,3/07/16,LCC,GONIASTREA,1,1
ATL,1,2016,JUL,3/07/16,LCC,GONIOPORA,5,5
ATL,1,2016,JUL,3/07/16,LCC,HYDNOPHORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,LEPTASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,LEPTORIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,LEPTOSERIS,0,0
ATL,1,2016,JUL,3/07/16,LCC,LITHOPHYLLON,0,0
ATL,1,2016,JUL,3/07/16,LCC,LOBOPHYLLIA,2,2
ATL,1,2016,JUL,3/07/16,LCC,MERULINA,0,0
ATL,1,2016,JUL,3/07/16,LCC,MONTIPORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,OULOPHYLLIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PACHYSERIS,0,0
ATL,1,2016,JUL,3/07/16,LCC,PAVONA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PECTINIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PHYSOGYRA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PLATYGYRA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PLEROGYRA,0,0
ATL,1,2016,JUL,3/07/16,LCC,POCILLOPORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PODOBACIA,0,0
ATL,1,2016,JUL,3/07/16,LCC,PORITES,11,10.9
ATL,1,2016,JUL,3/07/16,LCC,PSAMMOCORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,SERIATOPORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,STYLOPHORA,0,0
ATL,1,2016,JUL,3/07/16,LCC,TUBASTREA,0,0
ATL,1,2016,JUL,3/07/16,LCC,TURBINARIA,1,1
ATL,1,2016,JUL,3/07/16,OTHER,ANEMONE,2,2
ATL,1,2016,JUL,3/07/16,OTHER,CLAM,0,0
ATL,1,2016,JUL,3/07/16,OTHER,OTHER LIFE,0,0
ATL,1,2016,JUL,3/07/16,OTHER,SEA CUCUMBER,0,0
ATL,1,2016,JUL,3/07/16,OTHER,SPONGE,0,0
ATL,1,2016,JUL,3/07/16,OTHER,URCHIN,0,0
ATL,1,2016,JUL,3/07/16,OTHER,ZOANTHIDS,0,0
ATL,1,2016,JUL,3/07/16,ROCK,ROCK,0,0
ATL,1,2016,JUL,3/07/16,RUBBLE,RUBBLE,0,0
ATL,1,2016,JUL,3/07/16,SAND,SAND,12,11.9
ATL,1,2016,JUL,3/07/16,SC,SOFT CORAL,0,0
ATL,1,2016,MAY,3/05/16,ALGAE,ALGAE,0,0
ATL,1,2016,MAY,3/05/16,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2016,MAY,3/05/16,DCA,DCA,63,62.4
ATL,1,2016,MAY,3/05/16,LCC,ACANTHASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,ACROPORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,ALVEOPORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,ASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,ASTREOPORA,2,2
ATL,1,2016,MAY,3/05/16,LCC,CAULASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,COELOSERIS,0,0
ATL,1,2016,MAY,3/05/16,LCC,COSCINARAEA,0,0
ATL,1,2016,MAY,3/05/16,LCC,CTENACTIS,0,0
ATL,1,2016,MAY,3/05/16,LCC,CYNARINA,0,0
ATL,1,2016,MAY,3/05/16,LCC,CYPHASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,DIPLOASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,DIPSASTRAEA,1,1
ATL,1,2016,MAY,3/05/16,LCC,ECHINOPHYLLIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,ECHINOPORA,17,16.8
ATL,1,2016,MAY,3/05/16,LCC,EUPHYLLIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,FAVITES,0,0
ATL,1,2016,MAY,3/05/16,LCC,FUNGIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,GALAXEA,0,0
ATL,1,2016,MAY,3/05/16,LCC,GARDINEROSERIS,0,0
ATL,1,2016,MAY,3/05/16,LCC,GONIASTREA,1,1
ATL,1,2016,MAY,3/05/16,LCC,GONIOPORA,1,1
ATL,1,2016,MAY,3/05/16,LCC,HYDNOPHORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,LEPTASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,LEPTORIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,LEPTOSERIS,0,0
ATL,1,2016,MAY,3/05/16,LCC,LITHOPHYLLON,0,0
ATL,1,2016,MAY,3/05/16,LCC,LOBOPHYLLIA,2,2
ATL,1,2016,MAY,3/05/16,LCC,MERULINA,0,0
ATL,1,2016,MAY,3/05/16,LCC,MONTIPORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,OULOPHYLLIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PACHYSERIS,0,0
ATL,1,2016,MAY,3/05/16,LCC,PAVONA,1,1
ATL,1,2016,MAY,3/05/16,LCC,PECTINIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PHYSOGYRA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PLATYGYRA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PLEROGYRA,3,3
ATL,1,2016,MAY,3/05/16,LCC,POCILLOPORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PODOBACIA,0,0
ATL,1,2016,MAY,3/05/16,LCC,PORITES,9,8.9
ATL,1,2016,MAY,3/05/16,LCC,PSAMMOCORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,SERIATOPORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,STYLOPHORA,0,0
ATL,1,2016,MAY,3/05/16,LCC,TUBASTREA,0,0
ATL,1,2016,MAY,3/05/16,LCC,TURBINARIA,0,0
ATL,1,2016,MAY,3/05/16,OTHER,ANEMONE,0,0
ATL,1,2016,MAY,3/05/16,OTHER,CLAM,0,0
ATL,1,2016,MAY,3/05/16,OTHER,OTHER LIFE,0,0
ATL,1,2016,MAY,3/05/16,OTHER,SEA CUCUMBER,0,0
ATL,1,2016,MAY,3/05/16,OTHER,SPONGE,0,0
ATL,1,2016,MAY,3/05/16,OTHER,URCHIN,0,0
ATL,1,2016,MAY,3/05/16,OTHER,ZOANTHIDS,0,0
ATL,1,2016,MAY,3/05/16,ROCK,ROCK,0,0
ATL,1,2016,MAY,3/05/16,RUBBLE,RUBBLE,0,0
ATL,1,2016,MAY,3/05/16,SAND,SAND,1,1
ATL,1,2016,MAY,3/05/16,SC,SOFT CORAL,0,0
ATL,1,2016,MAY,6/05/16,ALGAE,ALGAE,0,0
ATL,1,2016,MAY,6/05/16,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2016,MAY,6/05/16,DCA,DCA,43,42.6
ATL,1,2016,MAY,6/05/16,LCC,ACANTHASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ACROPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ALVEOPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ASTREOPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,CAULASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,COELOSERIS,0,0
ATL,1,2016,MAY,6/05/16,LCC,COSCINARAEA,0,0
ATL,1,2016,MAY,6/05/16,LCC,CTENACTIS,0,0
ATL,1,2016,MAY,6/05/16,LCC,CYPHASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,DIPLOASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,DIPSASTRAEA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ECHINOPHYLLIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,ECHINOPORA,12,11.9
ATL,1,2016,MAY,6/05/16,LCC,EUPHYLLIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,FAVITES,1,1
ATL,1,2016,MAY,6/05/16,LCC,FUNGIA,1,1
ATL,1,2016,MAY,6/05/16,LCC,GALAXEA,1,1
ATL,1,2016,MAY,6/05/16,LCC,GARDINEROSERIS,0,0
ATL,1,2016,MAY,6/05/16,LCC,GONIASTREA,3,3
ATL,1,2016,MAY,6/05/16,LCC,GONIOPORA,13,12.9
ATL,1,2016,MAY,6/05/16,LCC,HELIOFUNGIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,HYDNOPHORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,LEPTASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,LEPTORIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,LEPTOSERIS,0,0
ATL,1,2016,MAY,6/05/16,LCC,LITHOPHYLLON,0,0
ATL,1,2016,MAY,6/05/16,LCC,LOBOPHYLLIA,6,5.9
ATL,1,2016,MAY,6/05/16,LCC,MERULINA,2,2
ATL,1,2016,MAY,6/05/16,LCC,MONTIPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,OULOPHYLLIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PACHYSERIS,0,0
ATL,1,2016,MAY,6/05/16,LCC,PAVONA,3,3
ATL,1,2016,MAY,6/05/16,LCC,PECTINIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PHYSOGYRA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PLATYGYRA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PLEROGYRA,0,0
ATL,1,2016,MAY,6/05/16,LCC,POCILLOPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PODOBACIA,0,0
ATL,1,2016,MAY,6/05/16,LCC,PORITES,14,13.9
ATL,1,2016,MAY,6/05/16,LCC,PSAMMOCORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,SERIATOPORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,STYLOPHORA,0,0
ATL,1,2016,MAY,6/05/16,LCC,TUBASTREA,0,0
ATL,1,2016,MAY,6/05/16,LCC,TURBINARIA,0,0
ATL,1,2016,MAY,6/05/16,OTHER,ANEMONE,0,0
ATL,1,2016,MAY,6/05/16,OTHER,CLAM,0,0
ATL,1,2016,MAY,6/05/16,OTHER,OTHER LIFE,0,0
ATL,1,2016,MAY,6/05/16,OTHER,SEA CUCUMBER,0,0
ATL,1,2016,MAY,6/05/16,OTHER,SPONGE,0,0
ATL,1,2016,MAY,6/05/16,OTHER,URCHIN,0,0
ATL,1,2016,MAY,6/05/16,OTHER,ZOANTHIDS,0,0
ATL,1,2016,MAY,6/05/16,ROCK,ROCK,0,0
ATL,1,2016,MAY,6/05/16,RUBBLE,RUBBLE,0,0
ATL,1,2016,MAY,6/05/16,SAND,SAND,2,2
ATL,1,2016,MAY,6/05/16,SC,SOFT CORAL,0,0
ATL,1,2016,OCT,12/10/16,ALGAE,ALGAE,0,0
ATL,1,2016,OCT,12/10/16,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2016,OCT,12/10/16,DCA,DCA,36,37.5
ATL,1,2016,OCT,12/10/16,LCC,ACANTHASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,ACROPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,ALVEOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,ASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,ASTREOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,CAULASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,COELOSERIS,0,0
ATL,1,2016,OCT,12/10/16,LCC,COSCINARAEA,0,0
ATL,1,2016,OCT,12/10/16,LCC,CTENACTIS,0,0
ATL,1,2016,OCT,12/10/16,LCC,CYPHASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,DIPLOASTREA,6,6.2
ATL,1,2016,OCT,12/10/16,LCC,DIPSASTRAEA,2,2.1
ATL,1,2016,OCT,12/10/16,LCC,ECHINOPHYLLIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,ECHINOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,EUPHYLLIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,FAVITES,1,1
ATL,1,2016,OCT,12/10/16,LCC,FUNGIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,GALAXEA,0,0
ATL,1,2016,OCT,12/10/16,LCC,GARDINEROSERIS,0,0
ATL,1,2016,OCT,12/10/16,LCC,GONIASTREA,3,3.1
ATL,1,2016,OCT,12/10/16,LCC,GONIOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,HELIOFUNGIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,HYDNOPHORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,LEPTASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,LEPTORIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,LEPTOSERIS,0,0
ATL,1,2016,OCT,12/10/16,LCC,LITHOPHYLLON,0,0
ATL,1,2016,OCT,12/10/16,LCC,LOBOPHYLLIA,12,12.5
ATL,1,2016,OCT,12/10/16,LCC,MERULINA,0,0
ATL,1,2016,OCT,12/10/16,LCC,MONTIPORA,7,7.3
ATL,1,2016,OCT,12/10/16,LCC,OULOPHYLLIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PACHYSERIS,0,0
ATL,1,2016,OCT,12/10/16,LCC,PAVONA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PECTINIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PHYSOGYRA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PLATYGYRA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PLEROGYRA,0,0
ATL,1,2016,OCT,12/10/16,LCC,POCILLOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PODOBACIA,0,0
ATL,1,2016,OCT,12/10/16,LCC,PORITES,14,14.6
ATL,1,2016,OCT,12/10/16,LCC,PSAMMOCORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,SERIATOPORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,STYLOPHORA,0,0
ATL,1,2016,OCT,12/10/16,LCC,TUBASTREA,0,0
ATL,1,2016,OCT,12/10/16,LCC,TURBINARIA,6,6.2
ATL,1,2016,OCT,12/10/16,OTHER,ANEMONE,0,0
ATL,1,2016,OCT,12/10/16,OTHER,CLAM,0,0
ATL,1,2016,OCT,12/10/16,OTHER,OTHER LIFE,0,0
ATL,1,2016,OCT,12/10/16,OTHER,SEA CUCUMBER,0,0
ATL,1,2016,OCT,12/10/16,OTHER,SPONGE,0,0
ATL,1,2016,OCT,12/10/16,OTHER,URCHIN,2,2.1
ATL,1,2016,OCT,12/10/16,OTHER,ZOANTHIDS,0,0
ATL,1,2016,OCT,12/10/16,ROCK,ROCK,0,0
ATL,1,2016,OCT,12/10/16,RUBBLE,RUBBLE,0,0
ATL,1,2016,OCT,12/10/16,SAND,SAND,7,7.3
ATL,1,2016,OCT,12/10/16,SC,SOFT CORAL,0,0
ATL,1,2017,APR,17/04/17,ALGAE,ALGAE,0,0
ATL,1,2017,APR,17/04/17,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2017,APR,17/04/17,DCA,DCA,20,21.7
ATL,1,2017,APR,17/04/17,LCC,ACANTHASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,ACROPORA,0,0
ATL,1,2017,APR,17/04/17,LCC,ALVEOPORA,0,0
ATL,1,2017,APR,17/04/17,LCC,ASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,ASTREOPORA,0,0
ATL,1,2017,APR,17/04/17,LCC,CAULASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,COELOSERIS,0,0
ATL,1,2017,APR,17/04/17,LCC,COSCINARAEA,0,0
ATL,1,2017,APR,17/04/17,LCC,CTENACTIS,0,0
ATL,1,2017,APR,17/04/17,LCC,CYPHASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,DIPLOASTREA,1,1.1
ATL,1,2017,APR,17/04/17,LCC,DIPSASTRAEA,2,2.2
ATL,1,2017,APR,17/04/17,LCC,ECHINOPHYLLIA,0,0
ATL,1,2017,APR,17/04/17,LCC,ECHINOPORA,3,3.3
ATL,1,2017,APR,17/04/17,LCC,EUPHYLLIA,2,2.2
ATL,1,2017,APR,17/04/17,LCC,FAVITES,1,1.1
ATL,1,2017,APR,17/04/17,LCC,FUNGIA,0,0
ATL,1,2017,APR,17/04/17,LCC,GALAXEA,0,0
ATL,1,2017,APR,17/04/17,LCC,GARDINEROSERIS,0,0
ATL,1,2017,APR,17/04/17,LCC,GONIASTREA,2,2.2
ATL,1,2017,APR,17/04/17,LCC,GONIOPORA,9,9.8
ATL,1,2017,APR,17/04/17,LCC,HELIOFUNGIA,0,0
ATL,1,2017,APR,17/04/17,LCC,HYDNOPHORA,1,1.1
ATL,1,2017,APR,17/04/17,LCC,LEPTASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,LEPTORIA,0,0
ATL,1,2017,APR,17/04/17,LCC,LEPTOSERIS,0,0
ATL,1,2017,APR,17/04/17,LCC,LITHOPHYLLON,0,0
ATL,1,2017,APR,17/04/17,LCC,LOBOPHYLLIA,8,8.7
ATL,1,2017,APR,17/04/17,LCC,MERULINA,1,1.1
ATL,1,2017,APR,17/04/17,LCC,MONTIPORA,14,15.2
ATL,1,2017,APR,17/04/17,LCC,OULOPHYLLIA,0,0
ATL,1,2017,APR,17/04/17,LCC,PACHYSERIS,0,0
ATL,1,2017,APR,17/04/17,LCC,PAVONA,1,1.1
ATL,1,2017,APR,17/04/17,LCC,PECTINIA,0,0
ATL,1,2017,APR,17/04/17,LCC,PHYSOGYRA,0,0
ATL,1,2017,APR,17/04/17,LCC,PLATYGYRA,0,0
ATL,1,2017,APR,17/04/17,LCC,PLEROGYRA,0,0
ATL,1,2017,APR,17/04/17,LCC,POCILLOPORA,0,0
ATL,1,2017,APR,17/04/17,LCC,PODOBACIA,0,0
ATL,1,2017,APR,17/04/17,LCC,PORITES,6,6.5
ATL,1,2017,APR,17/04/17,LCC,PSAMMOCORA,0,0
ATL,1,2017,APR,17/04/17,LCC,SERIATOPORA,0,0
ATL,1,2017,APR,17/04/17,LCC,STYLOPHORA,0,0
ATL,1,2017,APR,17/04/17,LCC,TUBASTREA,0,0
ATL,1,2017,APR,17/04/17,LCC,TURBINARIA,0,0
ATL,1,2017,APR,17/04/17,OTHER,ANEMONE,0,0
ATL,1,2017,APR,17/04/17,OTHER,CLAM,1,1.1
ATL,1,2017,APR,17/04/17,OTHER,OTHER LIFE,0,0
ATL,1,2017,APR,17/04/17,OTHER,SEA CUCUMBER,0,0
ATL,1,2017,APR,17/04/17,OTHER,SPONGE,0,0
ATL,1,2017,APR,17/04/17,OTHER,URCHIN,1,1.1
ATL,1,2017,APR,17/04/17,OTHER,ZOANTHIDS,0,0
ATL,1,2017,APR,17/04/17,ROCK,ROCK,0,0
ATL,1,2017,APR,17/04/17,RUBBLE,RUBBLE,0,0
ATL,1,2017,APR,17/04/17,SAND,SAND,18,19.6
ATL,1,2017,APR,17/04/17,SC,SOFT CORAL,1,1.1
ATL,1,2017,APR,30/04/17,ALGAE,ALGAE,0,0
ATL,1,2017,APR,30/04/17,ALGAE,CRUSTOSE CORALLINE ALGAE,0,0
ATL,1,2017,APR,30/04/17,DCA,DCA,41,41
ATL,1,2017,APR,30/04/17,LCC,ACANTHASTREA,0,0
ATL,1,2017,APR,30/04/17,LCC,ACROPORA,0,0
ATL,1,2017,APR,30/04/17,LCC,ALVEOPORA,0,0
ATL,1,2017,APR,30/04/17,LCC,ASTREA,0,0
ATL,1,2017,APR,30/04/17,LCC,ASTREOPORA,0,0
ATL,1,2017,APR,30/04/17,LCC,CAULASTREA,0,0
ATL,1,2017,APR,30/04/17,LCC,COELOSERIS,0,0
ATL,1,2017,APR,30/04/17,LCC,COSCINARAEA,0,0
ATL,1,2017,APR,30/04/17,LCC,CTENACTIS,0,0
